AvantiSensor1_ORIENT_W1,AvantiSensor1_ORIENT_X1,AvantiSensor1_ORIENT_Y1,AvantiSensor1_ORIENT_Z1,AvantiSensor2_ORIENT_W2,AvantiSensor2_ORIENT_X2,AvantiSensor2_ORIENT_Y2,AvantiSensor2_ORIENT_Z2
0.807149827,-0.091553718,-0.540212572,-0.21976769,0.044523448,0.011644527,-0.998936653,0.002836606
0.809599817,-0.09089572,-0.536774755,-0.219451994,0.042934939,0.010194662,-0.999022782,0.002574761
0.810472369,-0.091302447,-0.535101056,-0.220148906,0.042925887,0.008563047,-0.999038756,0.0024828
0.809708059,-0.092109755,-0.535931945,-0.220602781,0.042559784,0.007597147,-0.999060392,0.003066241
0.809237659,-0.092718542,-0.536502719,-0.220686644,0.042471997,0.007868744,-0.99905479,0.004908517
0.810117781,-0.092707656,-0.535130322,-0.220794499,0.043103483,0.00843407,-0.999012351,0.006750816
0.811447144,-0.092684641,-0.533212364,-0.220562443,0.043890346,0.008188938,-0.99897629,0.007305215
0.811861873,-0.092850089,-0.532851398,-0.219837666,0.044894319,0.0070793,-0.998937845,0.007621918
0.812011003,-0.093077995,-0.532747984,-0.219440952,0.047038525,0.00618285,-0.998843491,0.007817688
0.812666774,-0.092922956,-0.531682074,-0.219664365,0.050552975,0.005852629,-0.998674035,0.007801582
0.813152015,-0.092748687,-0.53097266,-0.219658151,0.054660849,0.005548673,-0.998458385,0.007927241
0.813297391,-0.092406809,-0.530858517,-0.219539672,0.056757648,0.004701969,-0.998347342,0.007715708
0.81354934,-0.091876,-0.530681431,-0.219256759,0.057117268,0.003564816,-0.99833411,0.007367835
0.815229058,-0.091064587,-0.528153658,-0.21946007,0.057120796,0.002865847,-0.998334885,0.007536802
0.817980647,-0.089882068,-0.523581386,-0.220661551,0.058005989,0.001906185,-0.998288095,0.007269187
0.821171463,-0.088408768,-0.518483937,-0.221440732,0.060327929,0.000810988,-0.998150647,0.007460901
0.823137164,-0.087745726,-0.515206695,-0.222054064,0.064519517,-0.000745286,-0.997887313,0.007609784
0.824101031,-0.087584198,-0.51362133,-0.222215757,0.072445653,-0.002604044,-0.997346997,0.006660346
0.824411094,-0.087519735,-0.51311022,-0.2222718,0.082176097,-0.002906391,-0.996591806,0.006633284
0.82228601,-0.088065267,-0.516362488,-0.222396404,0.091259576,-0.002871998,-0.995803356,0.006300534
0.820038974,-0.088473313,-0.520169795,-0.221657559,0.097830623,-0.003261386,-0.995180488,0.005884564
0.818719745,-0.088610388,-0.522238791,-0.221614137,0.103152193,-0.004002014,-0.994643688,0.005288383
0.819529116,-0.088312902,-0.52063477,-0.222513109,0.108169667,-0.004981743,-0.994105816,0.005349843
0.821253538,-0.088068657,-0.517295897,-0.224034831,0.114205934,-0.00568494,-0.99342519,0.005632342
0.822945893,-0.087856583,-0.514197886,-0.225037843,0.121817507,-0.005273142,-0.992518485,0.00633214
0.824013352,-0.08791998,-0.512295663,-0.225445256,0.130657598,-0.00457735,-0.991393328,0.006882807
0.824280202,-0.088159218,-0.511998475,-0.225050822,0.139414608,-0.004346544,-0.990205169,0.006229551
0.823729992,-0.088409714,-0.513123095,-0.224404544,0.148713022,-0.004431992,-0.988859892,0.004617869
0.823077142,-0.088388525,-0.514272392,-0.224177241,0.157125562,-0.00574546,-0.987559199,0.002438922
0.822665513,-0.088282764,-0.514775276,-0.22457543,0.160911739,-0.006531977,-0.986946225,0.001524369
0.822874367,-0.087728471,-0.514085889,-0.225604877,0.166760504,-0.006123363,-0.985978007,0.001114814
0.823886812,-0.086827211,-0.511977971,-0.227046669,0.17331475,-0.00545936,-0.984850705,0.001214835
0.822698355,-0.08638677,-0.51386261,-0.227266163,0.180869237,-0.004529341,-0.983495831,0.001468295
0.820243061,-0.08659672,-0.517975569,-0.22672376,0.188637227,-0.003661996,-0.982039392,0.001270929
0.818169296,-0.086614981,-0.521608353,-0.225880131,0.196574017,-0.002602625,-0.980485618,0.000599917
0.816805959,-0.086026154,-0.52376318,-0.22605224,0.204905733,-0.002292101,-0.978779197,-0.000185989
0.815121949,-0.085611552,-0.526702344,-0.225458831,0.213023201,-0.002785688,-0.977042079,-0.00166973
0.813892245,-0.085110664,-0.528798163,-0.225184381,0.221219391,-0.003562583,-0.975214005,-0.002771431
0.814037025,-0.084518477,-0.528661311,-0.225205943,0.226449758,-0.003526021,-0.974012256,-0.002983925
0.812806845,-0.085307673,-0.530384004,-0.22530064,0.231187046,-0.004119623,-0.972893536,-0.003765228
0.812149704,-0.085945584,-0.531563997,-0.224646643,0.237609997,-0.00447183,-0.971337676,-0.005009889
0.81161201,-0.086567834,-0.532211542,-0.224817351,0.24535419,-0.004098287,-0.969406664,-0.005979201
0.811008453,-0.086698309,-0.533048153,-0.224963441,0.253881872,-0.003580716,-0.967199802,-0.007522277
0.810730994,-0.086384289,-0.533755183,-0.224407136,0.263933241,-0.003835234,-0.964494348,-0.008689156
0.810084879,-0.085828379,-0.535204411,-0.223500341,0.274318099,-0.00377143,-0.961592495,-0.008710568
0.807601452,-0.085290551,-0.539633751,-0.222038195,0.281325877,-0.00313448,-0.959568918,-0.008604215
0.804251969,-0.085582376,-0.5452438,-0.220372424,0.286357939,-0.003211028,-0.95807755,-0.00874783
0.802569091,-0.085868165,-0.548131943,-0.21922791,0.292420506,-0.003610091,-0.956234992,-0.009617615
0.802250147,-0.085795462,-0.548675597,-0.219063863,0.299409717,-0.003630116,-0.954064369,-0.010101566
0.80250591,-0.08521761,-0.548389137,-0.219070181,0.306258291,-0.002752403,-0.951877117,-0.011342859
0.80305171,-0.084546559,-0.547597647,-0.219309777,0.313490212,-0.002619518,-0.949504316,-0.012613423
0.803635716,-0.08388333,-0.546966672,-0.218999565,0.320349544,-0.002738426,-0.947194159,-0.013868096
0.803811908,-0.083267175,-0.546819568,-0.218955427,0.327778637,-0.002680842,-0.944628954,-0.015183167
0.804421425,-0.082833067,-0.54581207,-0.219395116,0.337539941,-0.001351088,-0.941164017,-0.016599832
0.805546701,-0.082189202,-0.543954134,-0.220121443,0.349459201,-0.000773921,-0.936763763,-0.018750226
0.807361305,-0.08115977,-0.541197479,-0.220649928,0.358336061,-0.001222466,-0.933368981,-0.020417089
0.808557391,-0.079918869,-0.539583802,-0.220675752,0.364389956,-0.000993193,-0.930975735,-0.02243688
0.809983492,-0.079150058,-0.53717643,-0.221592903,0.370621383,1.49e-05,-0.928484678,-0.023587266
0.811341047,-0.078545108,-0.534877658,-0.222401127,0.377602637,0.000764147,-0.925648332,-0.024318757
0.811971605,-0.077442952,-0.534014583,-0.222560197,0.384320468,0.000834457,-0.922867358,-0.024767367
0.812978983,-0.076635003,-0.532755911,-0.222178906,0.390103638,0.001429777,-0.920474291,-0.023339462
0.813551903,-0.075787023,-0.532176733,-0.221760377,0.396384865,0.001230635,-0.917817473,-0.02211803
0.814524472,-0.075323485,-0.530753314,-0.221759707,0.403792232,0.001030075,-0.914586902,-0.021956161
0.815745413,-0.073682293,-0.52932781,-0.221229777,0.414197206,0.000598489,-0.909921348,-0.021994801
0.816861451,-0.072591506,-0.527905881,-0.220869631,0.426013947,-0.00018584,-0.904447556,-0.022070207
0.817486405,-0.071486749,-0.527157485,-0.220705405,0.436797589,-0.00069478,-0.899297237,-0.021730438
0.818090141,-0.070736498,-0.526258469,-0.220854923,0.445141762,-0.000668779,-0.895220757,-0.020705463
0.818943679,-0.06996505,-0.525090158,-0.220718369,0.452306658,-0.001305765,-0.891626954,-0.020467678
0.820520878,-0.06949506,-0.522601068,-0.220916435,0.458856255,-0.001242677,-0.888283014,-0.020079393
0.821870685,-0.069056898,-0.520483375,-0.221036196,0.466198921,-0.000612431,-0.884447813,-0.020262813
0.823782325,-0.068110645,-0.517550528,-0.221099839,0.475152254,-0.000212558,-0.87965703,-0.020840455
0.825224221,-0.067112029,-0.515386581,-0.221082658,0.486498713,-4.39e-05,-0.873425663,-0.021145869
0.826106906,-0.066279851,-0.514005005,-0.221253753,0.498188853,0.000423587,-0.866823435,-0.020615859
0.826387763,-0.065333098,-0.513625264,-0.22136876,0.509505391,0.00118542,-0.860234737,-0.019986542
0.826757193,-0.064499654,-0.513170719,-0.221287414,0.518999457,0.002210334,-0.854545236,-0.019688424
0.827063084,-0.063980639,-0.512758315,-0.221251383,0.528347611,0.002830032,-0.848786771,-0.020061415
0.827566028,-0.063166954,-0.51216805,-0.220972046,0.538946867,0.003663325,-0.842094719,-0.019992853
0.827622712,-0.062352605,-0.512119174,-0.221103802,0.550531447,0.003926632,-0.834587038,-0.019099373
0.827519536,-0.060892344,-0.51253587,-0.220930964,0.559557557,0.003040758,-0.828551829,-0.019705767
0.827560842,-0.058961693,-0.512854218,-0.220561281,0.568381548,0.002008197,-0.822501659,-0.020735182
0.828137517,-0.058582559,-0.511732697,-0.221101478,0.576941729,0.001761225,-0.816478014,-0.022347102
0.828734636,-0.058128901,-0.510534525,-0.221753448,0.585789979,0.002585494,-0.810102522,-0.02403185
0.829247236,-0.057630256,-0.509427428,-0.222512171,0.594371974,0.003393512,-0.803776145,-0.025588704
0.82974565,-0.056613512,-0.508454084,-0.223140091,0.603329003,0.004392373,-0.797012806,-0.0273082
0.830466747,-0.055537194,-0.50703609,-0.223953992,0.612822771,0.005668417,-0.789679229,-0.028693631
0.831159949,-0.054604452,-0.505654216,-0.224734202,0.621626735,0.006835789,-0.782710612,-0.02996937
0.832028747,-0.053282987,-0.504106343,-0.225313082,0.630975127,0.007679634,-0.775140941,-0.031119332
0.833205104,-0.05238463,-0.501784146,-0.226357594,0.639721453,0.008124496,-0.767872214,-0.032612294
0.834492862,-0.050662193,-0.499578446,-0.226884305,0.649796963,0.00887062,-0.759319425,-0.033461954
0.835881114,-0.049889557,-0.496739775,-0.228174463,0.65933311,0.009060272,-0.750991225,-0.034789506
0.837287128,-0.048482008,-0.494107991,-0.229035437,0.667929888,0.009542631,-0.74329257,-0.03598883
0.838669479,-0.047565479,-0.491333604,-0.230135277,0.675315738,0.010259705,-0.736524284,-0.037095163
0.840049326,-0.046603318,-0.488516361,-0.231294855,0.681455374,0.010778692,-0.730806291,-0.037746523
0.841450512,-0.045877192,-0.485754937,-0.232160762,0.686723292,0.011044784,-0.725825667,-0.038298715
0.842750967,-0.04491258,-0.483195245,-0.232972458,0.691171348,0.011459471,-0.721577704,-0.038427752
0.843876779,-0.044387493,-0.481027663,-0.233482525,0.695543587,0.01184673,-0.717354715,-0.038489625
0.844953537,-0.043674354,-0.478946477,-0.234000891,0.700389266,0.012674557,-0.712639511,-0.037943572
0.845892131,-0.043555718,-0.476992279,-0.234622717,0.704676092,0.013156266,-0.708429813,-0.037234019
0.846928537,-0.042925328,-0.47505182,-0.234937131,0.707608461,0.013444423,-0.705573022,-0.035731237
0.847997129,-0.042556863,-0.473081052,-0.235125899,0.710213423,0.014820863,-0.703058839,-0.032956615
0.849107802,-0.04307127,-0.470941603,-0.235318735,0.714713573,0.016752256,-0.698568165,-0.03011178
0.850468576,-0.043222759,-0.468515337,-0.235220119,0.720916927,0.017253008,-0.69221884,-0.028544031
0.851521611,-0.043045092,-0.466584355,-0.235281304,0.728016198,0.01671141,-0.684754491,-0.028723236
0.852616429,-0.042630136,-0.4645724,-0.235372752,0.73611939,0.016003042,-0.675987244,-0.030232307
0.853292346,-0.041663159,-0.463194549,-0.235811278,0.744798541,0.01526129,-0.666404068,-0.030793406
0.853785217,-0.040562127,-0.461981714,-0.236597702,0.750285983,0.012265721,-0.660252512,-0.031425435
0.85406512,-0.039166488,-0.460851729,-0.238022193,0.754166305,0.009033705,-0.655803561,-0.032766141
0.854800522,-0.039225418,-0.459163368,-0.238634899,0.75799793,0.007404615,-0.651328206,-0.034004863
0.855302453,-0.040141411,-0.45746699,-0.239938542,0.761550009,0.007504024,-0.647098303,-0.035345849
0.855922341,-0.040251914,-0.455691904,-0.241084754,0.76469034,0.007275422,-0.643316507,-0.036602918
0.856758296,-0.039804358,-0.453681499,-0.241979554,0.768349409,0.006367474,-0.638869762,-0.038006149
0.857742667,-0.039162476,-0.451389909,-0.242881209,0.772966087,0.005432403,-0.633190036,-0.039554965
0.858944654,-0.038582318,-0.44870916,-0.243691593,0.777982295,0.005037485,-0.626948714,-0.040670447
0.860075593,-0.03810912,-0.446061492,-0.244636342,0.782871366,0.004284053,-0.620764136,-0.041791383
0.861598551,-0.037519697,-0.442647249,-0.245568678,0.786921144,0.003390415,-0.61555928,-0.042788167
0.863415539,-0.036997013,-0.438750982,-0.246257097,0.790367723,0.002004505,-0.611100793,-0.043256003
0.865333498,-0.03698479,-0.434539884,-0.246992394,0.795086563,0.000443196,-0.604869068,-0.044396926
0.867434323,-0.03740726,-0.429886222,-0.247702092,0.801163018,-0.00089145,-0.596691012,-0.04579515
0.869358778,-0.037400089,-0.425349236,-0.248786181,0.807745278,-0.002499998,-0.587610364,-0.047495041
0.871059656,-0.037094839,-0.421074361,-0.250150681,0.814841151,-0.004913589,-0.577507019,-0.049957506
0.872487724,-0.036753144,-0.417398304,-0.251382113,0.820867836,-0.007811324,-0.568713129,-0.051776547
0.873706758,-0.037067071,-0.413657784,-0.253278017,0.826158345,-0.008688204,-0.560885429,-0.05286416
0.874998391,-0.037501913,-0.409711421,-0.255162954,0.831719995,-0.008225648,-0.552542746,-0.053585269
0.87635392,-0.037176397,-0.406110525,-0.256312579,0.836411417,-0.007604766,-0.545399547,-0.053832103
0.877741456,-0.036653191,-0.402462572,-0.257391632,0.840045512,-0.006225271,-0.539783478,-0.054027807
0.879372001,-0.035673212,-0.398631245,-0.257925659,0.843275547,-0.005445752,-0.534731686,-0.05402755
0.881073296,-0.034454953,-0.394843042,-0.25811249,0.84715116,-0.004663068,-0.528620899,-0.053604484
0.883044302,-0.033093773,-0.390468538,-0.258209765,0.851341367,-0.003257217,-0.52188015,-0.053376988
0.885184348,-0.032040883,-0.385509759,-0.25846529,0.85429287,-0.002360374,-0.517054617,-0.053226817
0.887204289,-0.031105632,-0.380706638,-0.258773029,0.856075585,-0.002129034,-0.514153123,-0.052699532
0.888965428,-0.030399285,-0.376540273,-0.258909225,0.858292401,-0.001058066,-0.510483086,-0.052348621
0.890811682,-0.029405581,-0.372404248,-0.258660197,0.861759722,1.18e-05,-0.504592538,-0.052508149
0.892816305,-0.02814878,-0.367661715,-0.258672982,0.865970075,-0.000110678,-0.497319192,-0.052631345
0.894881248,-0.02678369,-0.362511426,-0.258951217,0.87040931,-0.001912811,-0.489468664,-0.052960563
0.897097349,-0.025953665,-0.356775165,-0.259334505,0.874926269,-0.003633014,-0.481389612,-0.052490376
0.899317443,-0.026278093,-0.351073772,-0.259393692,0.87918967,-0.00438704,-0.473702252,-0.05111732
0.901842833,-0.026341742,-0.344986558,-0.258785665,0.883788645,-0.004528342,-0.465178728,-0.050063819
0.9046731,-0.025805859,-0.338038504,-0.258129269,0.888331831,-0.004603875,-0.456418604,-0.050279994
0.907508135,-0.024538513,-0.330879062,-0.257577479,0.892025054,-0.004375421,-0.448998332,-0.0517033
0.909771681,-0.023138568,-0.32437098,-0.257999212,0.895335138,-0.004146353,-0.442148834,-0.053503182
0.911488295,-0.021294411,-0.318761975,-0.259088427,0.898303509,-0.004378632,-0.435887277,-0.055085
0.91276443,-0.019585427,-0.314171284,-0.260334939,0.901161969,-0.004849609,-0.429811746,-0.056088395
0.914343655,-0.017452456,-0.309440404,-0.260610253,0.903852582,-0.004730227,-0.424133897,-0.056028403
0.91617763,-0.015493,-0.304218233,-0.26044181,0.905905247,-0.00382196,-0.419779032,-0.055740274
0.918063641,-0.013656283,-0.299029142,-0.259912282,0.90664047,-0.002571706,-0.418213636,-0.055625614
0.919421673,-0.011706705,-0.295197994,-0.259586006,0.905924559,-0.001905278,-0.419754058,-0.05571584
0.91971451,-0.010510593,-0.294393778,-0.25951314,0.904786229,-0.001334997,-0.422195047,-0.055784732
0.919202626,-0.010293962,-0.29611209,-0.2593804,0.904316187,-0.000580203,-0.423207939,-0.055745658
0.918635011,-0.010219479,-0.298286468,-0.258902758,0.90458113,0.001108734,-0.422722012,-0.055120464
0.918422818,-0.010063032,-0.299519211,-0.258237123,0.90547514,0.00390309,-0.420944393,-0.053907063
0.918752789,-0.009367326,-0.299388379,-0.257239968,0.906452537,0.006447478,-0.418948561,-0.052769527
0.919386089,-0.008339381,-0.298531234,-0.256005377,0.907115757,0.008378368,-0.417574525,-0.051988017
0.920136094,-0.007611708,-0.297299832,-0.254763722,0.907937348,0.008933659,-0.41574046,-0.052252799
0.920947969,-0.006227862,-0.295923591,-0.253466487,0.90920645,0.008079475,-0.41291824,-0.052702554
0.92173183,-0.005808253,-0.293528378,-0.253412992,0.910804629,0.008926035,-0.409401149,-0.052407797
0.922810018,-0.005508653,-0.289990991,-0.253567964,0.912082553,0.009896812,-0.406449914,-0.052974924
0.923904598,-0.004196667,-0.286597282,-0.253465205,0.912734926,0.008893481,-0.40495646,-0.053351697
0.924767613,-0.002997004,-0.283699989,-0.253594816,0.912521005,0.006617353,-0.405413091,-0.053873941
0.925193131,-0.002908909,-0.282015622,-0.253922164,0.911043167,0.004865845,-0.408744246,-0.053903226
0.924751222,-0.004258465,-0.282830149,-0.254606158,0.909193337,0.004311808,-0.412828296,-0.054055579
0.923976541,-0.005718052,-0.285245508,-0.254695475,0.907496035,0.00373317,-0.416382939,-0.055342555
0.92312026,-0.006463123,-0.288287133,-0.254358053,0.905695975,0.002319798,-0.420086414,-0.056896385
0.922222257,-0.006456936,-0.291718096,-0.253702849,0.902431905,0.001769777,-0.426981419,-0.057451621
0.920865476,-0.006677473,-0.29590863,-0.253771961,0.896606028,0.002325045,-0.439068198,-0.057549439
0.918868482,-0.007816562,-0.301399559,-0.25451538,0.889967799,0.003363105,-0.452430815,-0.057032987
0.916424632,-0.00897433,-0.308546454,-0.254724354,0.882963538,0.004281741,-0.466085911,-0.055869505
0.913783669,-0.010745624,-0.316550225,-0.254323184,0.876511931,0.005167228,-0.47834003,-0.053772673
0.91139406,-0.012252992,-0.324166,-0.253233373,0.87119025,0.006269583,-0.488130867,-0.052124035
0.909269691,-0.013540065,-0.331066608,-0.251873642,0.867117643,0.007095953,-0.495339543,-0.051920194
0.907421231,-0.014522446,-0.336787909,-0.250897527,0.863289952,0.007089092,-0.501947105,-0.052244455
0.905707359,-0.014997914,-0.342105627,-0.24986586,0.858634233,0.006904735,-0.509923339,-0.051753122
0.904028416,-0.015322092,-0.347384572,-0.248639733,0.852911592,0.007287968,-0.519531846,-0.050754141
0.902332842,-0.01567396,-0.352689981,-0.247304708,0.846128643,0.007980878,-0.530623734,-0.049411658
0.900243819,-0.016597819,-0.358681053,-0.246238813,0.8384884,0.008773938,-0.542716086,-0.048165943
0.897933066,-0.017609268,-0.365154684,-0.245088473,0.830248415,0.009214424,-0.555342436,-0.046882495
0.89538455,-0.018739728,-0.372069865,-0.24392505,0.821207762,0.009240628,-0.568749487,-0.045351677
0.89273268,-0.020335719,-0.378981948,-0.242873684,0.812133253,0.008984256,-0.581794262,-0.043294564
0.890173912,-0.022308417,-0.385564685,-0.241728902,0.802779138,0.008908364,-0.594786525,-0.04118102
0.887536764,-0.024601661,-0.392194748,-0.240533769,0.79350394,0.009422688,-0.607226729,-0.03922892
0.884964466,-0.027251525,-0.398494154,-0.239369914,0.784291744,0.010069226,-0.619159818,-0.037770323
0.882322848,-0.029706093,-0.404860795,-0.238142714,0.775209308,0.011247796,-0.630522728,-0.036952518
0.87968415,-0.032043546,-0.411106855,-0.236897677,0.765890479,0.012902061,-0.64181,-0.036411084
0.877339542,-0.033586264,-0.416846007,-0.235344231,0.756276369,0.014415409,-0.65312618,-0.035564516
0.875087261,-0.035054315,-0.422161758,-0.234037057,0.74766469,0.015487948,-0.663006186,-0.03436261
0.872852504,-0.036344953,-0.427287996,-0.232879043,0.739573002,0.015878458,-0.672057867,-0.033442393
0.870586157,-0.03775366,-0.432182193,-0.232105434,0.732724369,0.016085533,-0.679549158,-0.032707844
0.868587673,-0.038857568,-0.436517149,-0.231297284,0.726762831,0.016189579,-0.685953677,-0.031963427
0.866748393,-0.040210713,-0.440282136,-0.230829418,0.721513033,0.016371707,-0.691512227,-0.031017231
0.865363598,-0.041264668,-0.443237573,-0.230181918,0.717164397,0.016806696,-0.69605732,-0.02995613
0.864235818,-0.042271607,-0.445620179,-0.22963497,0.712950766,0.017171344,-0.700395703,-0.029199643
0.863245308,-0.0430655,-0.447756827,-0.229056165,0.709119976,0.017600799,-0.704284191,-0.028690834
0.862293661,-0.04363133,-0.449811101,-0.22850889,0.705481887,0.017540792,-0.707941055,-0.028418187
0.861241341,-0.044168927,-0.451856941,-0.228337467,0.701789796,0.017177245,-0.711629689,-0.027922045
0.860264719,-0.044647191,-0.453832984,-0.228007048,0.697630584,0.016912011,-0.715728283,-0.027548097
0.859196484,-0.045298632,-0.455905497,-0.227771491,0.693220139,0.016979018,-0.720024109,-0.026896581
0.85824883,-0.046149511,-0.457846224,-0.227279514,0.68868798,0.017265959,-0.724373877,-0.026337219
0.857180238,-0.046960987,-0.459982872,-0.22683166,0.684684634,0.018001949,-0.72815001,-0.02609331
0.856062829,-0.04759746,-0.46221441,-0.226382017,0.680964053,0.018526623,-0.731623411,-0.025928874
0.855076849,-0.048029169,-0.464222938,-0.225907192,0.676668346,0.01847041,-0.735621333,-0.025304371
0.85401541,-0.04852996,-0.466332942,-0.225469083,0.671860874,0.017749598,-0.740060568,-0.024472712
0.852869689,-0.048938368,-0.468524963,-0.225173309,0.66573745,0.017278045,-0.745610297,-0.023678744
0.8516379,-0.049664829,-0.47076714,-0.224999174,0.659203708,0.01737915,-0.751411021,-0.023024827
0.850342274,-0.050201941,-0.473241299,-0.224589273,0.652939677,0.017901288,-0.756862223,-0.022566501
0.848977387,-0.050711907,-0.47587651,-0.224070057,0.645280898,0.018398963,-0.763402641,-0.022156281
0.847509623,-0.051335398,-0.478634655,-0.223609045,0.637478411,0.018802268,-0.769943595,-0.021329377
0.8459481,-0.051978413,-0.481604815,-0.222995847,0.629667819,0.018942975,-0.776364744,-0.020438109
0.844288647,-0.052373216,-0.484844416,-0.222170711,0.620933831,0.019312296,-0.783377469,-0.019701719
0.842451394,-0.053212624,-0.488170177,-0.221662134,0.612369835,0.020351207,-0.790088058,-0.018714627
0.840668678,-0.054010656,-0.491543531,-0.220780194,0.602965117,0.020967394,-0.797300279,-0.017487323
0.838788092,-0.054693829,-0.495104283,-0.219806522,0.592341006,0.020789377,-0.805255651,-0.016241133
0.836962044,-0.055446971,-0.498427957,-0.219065353,0.581061006,0.019950829,-0.813472986,-0.015239307
0.835340917,-0.055965044,-0.5014081,-0.218319505,0.568547666,0.018704601,-0.822302341,-0.01493396
0.833604515,-0.056980733,-0.504281819,-0.21807456,0.555953264,0.017673651,-0.830893397,-0.01484236
0.832128763,-0.057500679,-0.50687027,-0.217572793,0.543634713,0.016890964,-0.839021683,-0.014802681
0.830692112,-0.058177479,-0.509362757,-0.217061788,0.53053391,0.015918877,-0.847389221,-0.014563953
0.8291924,-0.058936998,-0.511912882,-0.216590866,0.520112038,0.014996501,-0.85384506,-0.014411101
0.828125,-0.059610665,-0.513648033,-0.216382518,0.510414362,0.01489158,-0.859690666,-0.013709156
0.826647222,-0.060773935,-0.515865564,-0.216433778,0.500951052,0.014839602,-0.865252674,-0.01289918
0.825544,-0.061357286,-0.517702699,-0.216093779,0.490974605,0.014951331,-0.870959699,-0.012246377
0.824574172,-0.061785869,-0.519359589,-0.215697631,0.482856303,0.015129623,-0.875495732,-0.011335034
0.82396543,-0.062131044,-0.520497441,-0.215181828,0.477130592,0.015098835,-0.878645241,-0.010073476
0.823195577,-0.062537715,-0.521861553,-0.214705899,0.47113803,0.014750485,-0.881890118,-0.00903732
0.822375774,-0.062762775,-0.523445249,-0.213925362,0.46542719,0.016657095,-0.884904087,-0.006737321
0.822139978,-0.063309304,-0.52379626,-0.213811755,0.46037811,0.018334357,-0.887517035,-0.005474974
0.822024107,-0.064109996,-0.523716092,-0.214214325,0.456320077,0.019006586,-0.889602542,-0.004306059
0.821880877,-0.064574108,-0.523769259,-0.21449405,0.451351851,0.018468536,-0.892148316,-0.003499246
0.820939183,-0.064825252,-0.525315166,-0.214244351,0.44618538,0.017658619,-0.894762576,-0.002667538
0.820367634,-0.065259755,-0.526235759,-0.214042395,0.442021608,0.016453544,-0.896849155,-0.0028238
0.819894433,-0.065817684,-0.526925981,-0.21398668,0.437393397,0.015358201,-0.899134874,-0.002845171
0.819148242,-0.066726685,-0.527912021,-0.214132428,0.43288216,0.013362451,-0.901347637,-0.002718906
0.818736076,-0.067487113,-0.528395653,-0.214277551,0.427060753,0.010382323,-0.904158771,-0.00295374
0.818058014,-0.067969285,-0.529453039,-0.214104682,0.418840736,0.007954726,-0.908019364,-0.003247053
0.817310274,-0.068511419,-0.530615747,-0.213909179,0.410280943,0.006484777,-0.91193074,-0.003222868
0.817343831,-0.069119021,-0.530488729,-0.213900551,0.402251661,0.005155943,-0.915508687,-0.003394868
0.817205966,-0.069563687,-0.530759633,-0.2136105,0.396436363,0.00412975,-0.918045878,-0.003629979
0.817265689,-0.070196763,-0.530571163,-0.213643655,0.391010135,0.003398495,-0.920374453,-0.003331576
0.816833436,-0.070924923,-0.531193912,-0.213508189,0.384380072,0.003785626,-0.923164606,-0.002286854
0.816560686,-0.071366623,-0.531659842,-0.213244066,0.377563417,0.003798568,-0.925975204,-0.001373731
0.816884398,-0.071433671,-0.531400919,-0.212627292,0.369818717,0.003369395,-0.929098189,-0.0001418
0.816994846,-0.071907446,-0.531315625,-0.212255612,0.36135903,0.002495507,-0.932423413,0.000682132
0.816981792,-0.072309308,-0.531496227,-0.211716995,0.354258239,0.001415485,-0.935146391,0.000911827
0.817287624,-0.072822176,-0.531138361,-0.21125786,0.348514587,0.00094332,-0.937302411,0.001174626
0.817370713,-0.073315181,-0.530979812,-0.211164832,0.343439877,0.001171116,-0.939172864,0.001565421
0.817105472,-0.073416702,-0.531564653,-0.210683569,0.336442858,0.001795029,-0.941699684,0.002264059
0.816792071,-0.073854268,-0.532138348,-0.210297868,0.329747885,0.00150084,-0.944065452,0.002276998
0.816890061,-0.074069865,-0.532210588,-0.20965758,0.323139131,0.000969561,-0.946349144,0.00199811
0.816817284,-0.074288584,-0.532391071,-0.209404796,0.316874802,0.00104497,-0.94846487,0.002007803
0.817134082,-0.074547149,-0.531830609,-0.209501714,0.310832411,0.001585676,-0.950460911,0.002260407
0.817386866,-0.07475958,-0.531368017,-0.209613219,0.304298878,0.001883578,-0.952572227,0.002302373
0.817649186,-0.074863143,-0.530953705,-0.209603652,0.297089905,0.002108004,-0.954844534,0.002352207
0.817973077,-0.075164557,-0.53026855,-0.209965736,0.289574087,0.002504297,-0.957149804,0.002280186
0.818347335,-0.075460456,-0.52947104,-0.210413575,0.283621818,0.002963988,-0.958929241,0.002217951
0.818582535,-0.075748317,-0.528891861,-0.210851714,0.279009938,0.003319022,-0.960280776,0.001989024
0.818530083,-0.075925663,-0.528775394,-0.211283296,0.274487317,0.003565158,-0.961583614,0.001348926
0.818456531,-0.075875327,-0.528754413,-0.211638212,0.268943399,0.003856502,-0.963148117,0.000660688
0.818388462,-0.075807601,-0.528718114,-0.21201627,0.262779087,0.00447749,-0.964845538,0.000888082
0.818493783,-0.075861156,-0.528442979,-0.212276056,0.256906807,0.005200853,-0.966421783,0.001015474
0.81829828,-0.076118886,-0.528672993,-0.212364808,0.252166152,0.005857143,-0.967665195,0.001497622
0.81800133,-0.076154619,-0.529447198,-0.211566225,0.246769026,0.006801177,-0.9690485,0.002036546
0.817571342,-0.076316848,-0.530241072,-0.211180672,0.24301742,0.007321758,-0.969991267,0.002512901
0.817580521,-0.076561406,-0.530136168,-0.211320236,0.239845499,0.007549138,-0.97077781,0.002824643
