Sensor1_q0,Sensor1_q1,Sensor1_q2,Sensor1_q3,Sensor2_q0,Sensor2_q1,Sensor2_q2,Sensor2_q3
0.779173672,-0.191083848,-0.31832251,-0.505021036,0.624628961,-0.25264293,-0.22480531,-0.70389837
0.779381931,-0.190570354,-0.317400098,-0.50547421,0.624590933,-0.252054304,-0.22358577,-0.704531193
0.779589057,-0.189966738,-0.316552848,-0.505913138,0.624533117,-0.251530141,-0.222639099,-0.705069423
0.779796362,-0.18934232,-0.315900207,-0.50623554,0.624540091,-0.250938743,-0.22201857,-0.705469549
0.779972017,-0.188786417,-0.315369278,-0.506503224,0.624622524,-0.250202447,-0.221683785,-0.70576334
0.780203819,-0.188063055,-0.31493786,-0.506684005,0.624756634,-0.249348044,-0.221564904,-0.705984235
0.780427277,-0.187272087,-0.314569235,-0.506861866,0.624926746,-0.248444766,-0.221550331,-0.70615679
0.780637085,-0.186425835,-0.314231217,-0.507060111,0.625117183,-0.247588724,-0.221497729,-0.706305444
0.780799747,-0.185693964,-0.313940614,-0.507258177,0.625269175,-0.246840626,-0.221322209,-0.706487536
0.780965984,-0.185037225,-0.313594252,-0.507456541,0.625393212,-0.246198356,-0.221021608,-0.706695914
0.781111658,-0.184479743,-0.313203722,-0.507676542,0.62547642,-0.245620966,-0.22062622,-0.706946909
0.781257093,-0.183951721,-0.312803388,-0.507891238,0.625499785,-0.245150849,-0.22020103,-0.707221687
0.781356871,-0.183587492,-0.31234616,-0.508150697,0.62551707,-0.244734719,-0.219841927,-0.70746237
0.78143847,-0.183267757,-0.311911732,-0.508407533,0.625560462,-0.24425891,-0.219560564,-0.707675755
0.781520665,-0.182917193,-0.311496675,-0.508661509,0.625621796,-0.243729502,-0.219342589,-0.707871556
0.781608582,-0.182542965,-0.311119854,-0.508891523,0.625676334,-0.24323681,-0.219225541,-0.708029211
0.781688035,-0.182187691,-0.310832649,-0.509072185,0.625702739,-0.242901742,-0.219180852,-0.708134711
0.781751394,-0.181910634,-0.310635865,-0.509194255,0.625736177,-0.242696315,-0.219154283,-0.708183706
0.781782925,-0.181710586,-0.310488403,-0.509307444,0.6257599,-0.24259603,-0.219147548,-0.708199084
0.781796694,-0.181568712,-0.310376048,-0.509405196,0.625773311,-0.242485136,-0.219165266,-0.708219886
0.781793952,-0.181453928,-0.310298234,-0.509497643,0.625716567,-0.242379323,-0.219231486,-0.708285809
0.781799376,-0.181345731,-0.310263455,-0.509548962,0.625567436,-0.242331624,-0.219355941,-0.708395302
0.781768978,-0.181323871,-0.310253084,-0.509609759,0.62538594,-0.242332369,-0.219528213,-0.708501935
0.781692684,-0.181409568,-0.310260862,-0.509691536,0.625215054,-0.242342219,-0.219670653,-0.70860523
0.78160578,-0.181515053,-0.31028232,-0.509774148,0.625070453,-0.242351919,-0.219817623,-0.708683908
0.781528473,-0.181581527,-0.310331732,-0.509838879,0.624902844,-0.242337227,-0.21998252,-0.708785474
0.781463504,-0.181675628,-0.310378611,-0.50987637,0.624670506,-0.242312014,-0.220146194,-0.708948016
0.781421959,-0.181785151,-0.310406923,-0.509883702,0.624353647,-0.242240995,-0.220256925,-0.709217131
0.781401038,-0.181909755,-0.310375869,-0.509890318,0.623978198,-0.242160246,-0.220273256,-0.709569931
0.781433463,-0.181977406,-0.310245514,-0.509895861,0.623701632,-0.241964877,-0.220255494,-0.70988512
0.781477451,-0.182082728,-0.309966236,-0.509960711,0.623560667,-0.241533652,-0.220405355,-0.710109413
0.781537712,-0.182164147,-0.309643924,-0.510034919,0.623590648,-0.240845442,-0.220682368,-0.710230708
0.78164804,-0.182111979,-0.309334248,-0.510072351,0.623800099,-0.240388453,-0.220755592,-0.710178852
0.78182292,-0.181962714,-0.309043169,-0.510034084,0.624261081,-0.240459427,-0.220345557,-0.709876955
0.782044053,-0.181904778,-0.308651656,-0.509952962,0.624899864,-0.240948886,-0.219510972,-0.709407508
0.782324672,-0.181941882,-0.308167517,-0.509801984,0.625495493,-0.241621539,-0.218457609,-0.708978653
0.782653928,-0.182035118,-0.307616174,-0.509596229,0.625969827,-0.242206812,-0.21751073,-0.708651423
0.782979012,-0.182181537,-0.307047009,-0.509387791,0.626384497,-0.242460251,-0.216887102,-0.708389521
0.783246219,-0.18231155,-0.306557328,-0.509225368,0.626756966,-0.242356867,-0.21659486,-0.708184838
0.783483028,-0.182328641,-0.306157559,-0.509095371,0.627080321,-0.242016181,-0.216556251,-0.708026826
0.783695638,-0.182195559,-0.30582729,-0.509014487,0.627394319,-0.24159272,-0.216617927,-0.707874477
0.78387779,-0.182005569,-0.305581391,-0.508949637,0.627697289,-0.241146982,-0.216706783,-0.70773077
0.784066796,-0.181793347,-0.305337876,-0.508880436,0.627965987,-0.240783706,-0.216746449,-0.707603753
0.7842682,-0.181608498,-0.30513075,-0.508760214,0.628243744,-0.240542918,-0.216713667,-0.707449198
0.784438729,-0.181448475,-0.304942936,-0.50866729,0.62856108,-0.240454674,-0.216519728,-0.707256496
0.78458035,-0.181366906,-0.304741412,-0.508598566,0.628886104,-0.240525484,-0.216270596,-0.707019806
0.784687161,-0.181371674,-0.304514855,-0.50856775,0.629102707,-0.240644678,-0.216208383,-0.706805468
0.784748197,-0.181421176,-0.304392189,-0.508529365,0.629186809,-0.240554661,-0.216517285,-0.706666648
0.784772575,-0.181498617,-0.304392517,-0.508463979,0.62927264,-0.240336403,-0.217062503,-0.706497371
0.78477025,-0.181547701,-0.304456562,-0.508411646,0.629574537,-0.24021256,-0.217673704,-0.706082046
0.78475982,-0.181645975,-0.304523766,-0.508352339,0.630106211,-0.24026148,-0.218305662,-0.705395877
0.784776807,-0.181762561,-0.304637015,-0.50821656,0.630770326,-0.240499377,-0.219026297,-0.704497397
0.784814298,-0.181983471,-0.304857373,-0.507947326,0.631450057,-0.240836412,-0.219730064,-0.703553617
0.78489399,-0.18229191,-0.305207491,-0.50750345,0.632065535,-0.241257951,-0.220452368,-0.702629864
0.78499341,-0.182623342,-0.305638254,-0.506970704,0.632580459,-0.241753966,-0.221191242,-0.701763153
0.785060942,-0.183056712,-0.306117743,-0.506420255,0.633005381,-0.242221847,-0.221959189,-0.700975716
0.7850734,-0.183545724,-0.306614906,-0.505922914,0.633309007,-0.242694393,-0.222828314,-0.70026207
0.785039246,-0.184064746,-0.30718863,-0.505439222,0.633418918,-0.243178129,-0.223731562,-0.699706614
0.784963191,-0.184657037,-0.30779019,-0.50497514,0.633281529,-0.243918926,-0.224894986,-0.699199736
0.784755528,-0.185360551,-0.308627039,-0.504529238,0.632873893,-0.244999141,-0.226302534,-0.698737025
0.784401238,-0.186359033,-0.309634656,-0.504094839,0.632351935,-0.24628742,-0.227933869,-0.698226273
0.783985913,-0.187394455,-0.310767889,-0.503659487,0.631803453,-0.247735977,-0.229685888,-0.697635889
0.783527792,-0.188431844,-0.312030733,-0.503204405,0.631215394,-0.249323308,-0.231573969,-0.696978331
0.782986343,-0.189546973,-0.313492984,-0.502719223,0.63045913,-0.251240939,-0.233982325,-0.696169436
0.782337427,-0.19082664,-0.315155923,-0.502205431,0.629450202,-0.25371322,-0.237035111,-0.695152283
0.781588137,-0.192179129,-0.317146122,-0.501603305,0.628180385,-0.256556362,-0.240326494,-0.694126427
0.78076911,-0.193708107,-0.319158435,-0.501013875,0.626742363,-0.259445876,-0.243199825,-0.69335109
0.779951274,-0.195175275,-0.321119547,-0.500464976,0.62523371,-0.262515366,-0.245687068,-0.692680538
0.779060066,-0.19683373,-0.323106498,-0.499924302,0.623655379,-0.265990943,-0.248165488,-0.691893637
0.778096437,-0.198574305,-0.325181007,-0.499391317,0.622053444,-0.270035595,-0.251128405,-0.690698981
0.776994884,-0.200458273,-0.327506721,-0.498833656,0.620393515,-0.27463305,-0.254520148,-0.689135909
0.775851011,-0.202333033,-0.329858333,-0.498307347,0.618567526,-0.279297292,-0.257968098,-0.68761909
0.774637878,-0.20442459,-0.332184821,-0.497795045,0.616664112,-0.283657163,-0.261194527,-0.686324477
0.773398697,-0.206541628,-0.334448159,-0.497332305,0.614664018,-0.287853837,-0.26430434,-0.685180008
0.772188008,-0.208565354,-0.33675614,-0.49681136,0.612516582,-0.292157769,-0.267635643,-0.683987498
0.770927012,-0.210666567,-0.339204878,-0.496216923,0.610217333,-0.296834409,-0.271579742,-0.682472408
0.76956284,-0.212861538,-0.341765523,-0.495640695,0.60774827,-0.301840186,-0.275929302,-0.680733144
0.768260956,-0.21472533,-0.344306707,-0.495097131,0.605112314,-0.306765348,-0.28031069,-0.679087877
0.766939342,-0.216567144,-0.346900612,-0.494533151,0.602279067,-0.311745524,-0.284753025,-0.677488387
0.765620947,-0.218368322,-0.34955582,-0.493913859,0.599218547,-0.316892594,-0.289370984,-0.675855577
0.764253557,-0.220335469,-0.352303743,-0.493204802,0.596047759,-0.322182894,-0.294186592,-0.674076855
0.762743652,-0.222573563,-0.355175644,-0.492477059,0.592866004,-0.327575058,-0.29922089,-0.67206502
0.761169434,-0.224804357,-0.358139038,-0.491752565,0.589681685,-0.332931012,-0.304410487,-0.669900775
0.759600401,-0.226988718,-0.361184239,-0.490947306,0.586378455,-0.338186204,-0.309804142,-0.667691469
0.758048654,-0.229199842,-0.364246815,-0.490055203,0.582933605,-0.343462646,-0.315584719,-0.665303051
0.756392717,-0.231663451,-0.367504001,-0.489022374,0.57941395,-0.34877339,-0.321693629,-0.662683964
0.754727483,-0.234037563,-0.370752066,-0.488011926,0.575908065,-0.3540003,-0.327815533,-0.659962773
0.753005445,-0.236407295,-0.374002457,-0.487048835,0.572467625,-0.359108776,-0.333735377,-0.657223284
0.751248538,-0.238765016,-0.377329141,-0.486044973,0.569099486,-0.36427927,-0.339363873,-0.654414594
0.749385476,-0.241242796,-0.380885273,-0.484922737,0.565615594,-0.369877905,-0.344954491,-0.651364565
0.747502506,-0.243771046,-0.384514123,-0.483699083,0.561980844,-0.375912696,-0.35049203,-0.648091614
0.745633304,-0.246332332,-0.387983888,-0.482514173,0.558322549,-0.382005602,-0.355799437,-0.644790351
0.743771493,-0.249003381,-0.391369045,-0.481281191,0.55472827,-0.388058394,-0.360882908,-0.641444385
0.741796851,-0.251928031,-0.394763678,-0.480032891,0.551113844,-0.394250005,-0.365949988,-0.63790369
0.739782631,-0.254857868,-0.398176789,-0.478773832,0.547495604,-0.400539756,-0.371066511,-0.634134352
0.737731516,-0.257807374,-0.401487589,-0.477593303,0.543913007,-0.407047331,-0.376258135,-0.630000889
0.735632837,-0.26075545,-0.404780418,-0.476449251,0.540514648,-0.413772821,-0.381454319,-0.625402868
0.73350507,-0.263657629,-0.407889009,-0.475480467,0.537533402,-0.420339257,-0.386454463,-0.620504379
0.731559038,-0.266270429,-0.410854131,-0.474468708,0.534896553,-0.426615864,-0.391298264,-0.61544311
0.729465008,-0.269048423,-0.414070815,-0.473327786,0.53220284,-0.432593018,-0.396224856,-0.610433877
0.727365077,-0.271894455,-0.417481273,-0.47193554,0.529311776,-0.438207567,-0.401275575,-0.605624735
0.725423753,-0.274627417,-0.42065534,-0.470520079,0.526192486,-0.443618089,-0.406656176,-0.600795627
0.723642647,-0.277201355,-0.423946053,-0.468796968,0.523008645,-0.448771775,-0.412141442,-0.595991254
0.721841335,-0.279775023,-0.427128971,-0.467153162,0.519774318,-0.45357883,-0.417568117,-0.591386497
0.720172465,-0.28221795,-0.430245042,-0.465396374,0.516351402,-0.458366811,-0.423042953,-0.586784482
0.718485057,-0.284568161,-0.433454633,-0.463591635,0.51265955,-0.463373959,-0.428560615,-0.582066
0.716784298,-0.286906928,-0.436732292,-0.461702973,0.508737683,-0.468550593,-0.43395564,-0.577346385
0.71506083,-0.289356887,-0.440059334,-0.459683031,0.504781663,-0.473782629,-0.438948065,-0.572756588
0.713448107,-0.291672945,-0.443118244,-0.457782924,0.500710905,-0.479238182,-0.443644047,-0.568154454
0.711576879,-0.294306815,-0.446401656,-0.455815077,0.496515542,-0.484977692,-0.44807452,-0.563469887
0.709744573,-0.296782315,-0.449605197,-0.453914285,0.49218899,-0.490972489,-0.452257603,-0.558712184
0.708267868,-0.29887557,-0.452331185,-0.452135712,0.487822205,-0.497098297,-0.456165195,-0.553927839
0.706592441,-0.30124861,-0.454873234,-0.450629264,0.483467281,-0.503146529,-0.45979619,-0.549263597
0.704439044,-0.304154009,-0.458106041,-0.448770434,0.479130179,-0.50906527,-0.463240087,-0.544697642
0.702091634,-0.307199806,-0.461552918,-0.446838409,0.47470215,-0.5149526,-0.466692537,-0.540073872
0.699751794,-0.310121745,-0.465093106,-0.444815099,0.469983965,-0.5210163,-0.470417947,-0.535129786
0.697499871,-0.312923759,-0.468626082,-0.442676455,0.465143621,-0.527062714,-0.474284112,-0.530000806
0.695451081,-0.31541416,-0.471816808,-0.440738827,0.460636914,-0.532536983,-0.47791636,-0.525179982
0.693246603,-0.318072677,-0.475169569,-0.438694715,0.456153452,-0.537685215,-0.48155576,-0.520502448
0.690746129,-0.321029782,-0.478836209,-0.436492562,0.451272935,-0.542990148,-0.485596359,-0.515471518
0.688707888,-0.323512137,-0.482029617,-0.434360385,0.446148217,-0.548337162,-0.48991549,-0.510157704
0.686885059,-0.325598776,-0.484958977,-0.432422966,0.441293836,-0.55323416,-0.494003922,-0.505125523
0.684622049,-0.328156203,-0.488617539,-0.429952532,0.436831564,-0.557611883,-0.497772127,-0.500470102
0.682364047,-0.33063525,-0.492175519,-0.42757827,0.43237859,-0.561809838,-0.501551807,-0.495847166
0.679950774,-0.333231539,-0.495580077,-0.42546922,0.427488625,-0.566316664,-0.505645335,-0.490776896
0.678272665,-0.335036337,-0.498542577,-0.423263848,0.422225982,-0.571070969,-0.509931684,-0.485358506
0.676753104,-0.336578101,-0.501017213,-0.421547353,0.417098254,-0.575590909,-0.513999224,-0.480134398
0.674633741,-0.338761836,-0.504384875,-0.419172674,0.412225544,-0.579807341,-0.517718911,-0.475248218
0.671081126,-0.34243843,-0.509079337,-0.416202247,0.407466918,-0.583872437,-0.521214366,-0.470530957
0.667058885,-0.346596688,-0.514048517,-0.413107067,0.402935803,-0.587722957,-0.524384141,-0.466096312
0.663093925,-0.350696564,-0.518681884,-0.410228908,0.398513258,-0.591519475,-0.527389288,-0.461684555
0.659110129,-0.354780197,-0.523317695,-0.40723905,0.393994182,-0.595435143,-0.530346811,-0.457119405
0.655186534,-0.358692169,-0.527728498,-0.404442042,0.389282048,-0.599511206,-0.533342898,-0.452317625
0.651370525,-0.362432063,-0.531988561,-0.401681334,0.384822577,-0.603372872,-0.536045492,-0.447781354
0.6476807,-0.366175383,-0.535974741,-0.398944497,0.380837649,-0.606875539,-0.538385212,-0.44362855
0.643894434,-0.370133251,-0.539790034,-0.396267861,0.376876801,-0.610443771,-0.540692508,-0.439288169
0.639817476,-0.374272883,-0.543745458,-0.393566549,0.372494638,-0.614342213,-0.543283045,-0.434367448
0.636000097,-0.378026813,-0.54757601,-0.390845507,0.367812932,-0.618387461,-0.546031117,-0.429139465
0.632418692,-0.381544471,-0.551029265,-0.388377935,0.363347262,-0.62218833,-0.548565745,-0.424188942
0.629581213,-0.384494483,-0.553912759,-0.385969132,0.359255731,-0.625734568,-0.550786793,-0.419554412
0.628069639,-0.386277914,-0.55557549,-0.384257853,0.355380476,-0.628953815,-0.552864313,-0.415287137
0.632044792,-0.383160055,-0.55335629,-0.384063393,0.351204723,-0.632314324,-0.555168748,-0.410635501
0.636316419,-0.378914922,-0.54966116,-0.386519939,0.345102638,-0.636856139,-0.558406174,-0.404352486
0.641822875,-0.372568518,-0.544684291,-0.390608907,0.340005338,-0.64093405,-0.561016262,-0.398573846
0.644236565,-0.370072961,-0.545199096,-0.388282657,0.335701466,-0.644088626,-0.563225508,-0.393994331
0.644177496,-0.370636731,-0.545751214,-0.387065202,0.329996586,-0.647970974,-0.566148102,-0.388216794
0.643683016,-0.371049345,-0.545207739,-0.388256609,0.325744331,-0.651061416,-0.568153858,-0.383680731
0.643543303,-0.371440917,-0.546076,-0.386891246,0.321760267,-0.65380615,-0.570035875,-0.379561692
0.642301619,-0.372842908,-0.547630429,-0.385406137,0.317762554,-0.656611681,-0.571932197,-0.375209153
0.641650319,-0.373700917,-0.548237681,-0.384796143,0.313613743,-0.659497499,-0.573907435,-0.370593965
0.640818894,-0.374878019,-0.548379004,-0.384835482,0.309134215,-0.662618399,-0.576037705,-0.365449786
0.639204919,-0.376847446,-0.549015045,-0.384688973,0.305026382,-0.665512979,-0.577965438,-0.360565454
0.637414873,-0.378985286,-0.550034821,-0.384101868,0.300976485,-0.668189228,-0.579939067,-0.355819046
0.635425806,-0.381267726,-0.551071346,-0.383653045,0.296774238,-0.670834601,-0.582040429,-0.350906014
0.633757174,-0.383376449,-0.551589131,-0.383567512,0.29237926,-0.673488975,-0.584271431,-0.345766097
0.632652283,-0.38492468,-0.551803589,-0.383532226,0.288023174,-0.676092207,-0.586516857,-0.340500027
0.631823599,-0.386191517,-0.552110076,-0.383183539,0.283935189,-0.678563774,-0.58864814,-0.335299641
0.631000221,-0.38737914,-0.551845968,-0.383721739,0.279880106,-0.680943787,-0.590793133,-0.330070227
0.630057991,-0.388501585,-0.552492023,-0.383204907,0.275971591,-0.683132529,-0.592847943,-0.325117379
0.628856361,-0.389880478,-0.553616583,-0.382153779,0.272291601,-0.685123742,-0.594740629,-0.320541024
0.627429724,-0.391601235,-0.554850221,-0.380948752,0.268809885,-0.686938643,-0.596501887,-0.3162947
0.626179397,-0.393164724,-0.556045115,-0.37965107,0.265417218,-0.688684106,-0.598122656,-0.312277734
0.624864221,-0.394679606,-0.557384431,-0.378279716,0.262099206,-0.69036901,-0.599609494,-0.308485508
0.623319685,-0.396400869,-0.558854282,-0.376856595,0.258727759,-0.692009985,-0.601057529,-0.304815173
0.621805072,-0.398115307,-0.559972644,-0.375890136,0.255295515,-0.693624675,-0.602495432,-0.301178545
0.620486498,-0.399595022,-0.560782909,-0.375290722,0.251872927,-0.695227802,-0.603902578,-0.297523409
0.619317114,-0.40084371,-0.561481535,-0.374846071,0.248461142,-0.696801484,-0.605277419,-0.293894917
0.618283749,-0.401949674,-0.56200707,-0.374579608,0.245135188,-0.698285341,-0.60661763,-0.290381789
0.617296934,-0.402959913,-0.562637389,-0.374175549,0.241831332,-0.699723303,-0.607961714,-0.286858052
0.616124153,-0.404079705,-0.563538194,-0.373544633,0.238547668,-0.701131463,-0.609310865,-0.283284545
0.614857078,-0.405301601,-0.564617515,-0.372677475,0.235379592,-0.702447414,-0.610603154,-0.279871821
0.61364466,-0.406502634,-0.565631509,-0.371829152,0.232327044,-0.703657687,-0.611848652,-0.276643008
0.612305641,-0.407757729,-0.566712379,-0.371015787,0.229246348,-0.70482254,-0.613143742,-0.273360938
0.610779405,-0.409058005,-0.567881048,-0.370312363,0.226040363,-0.705933988,-0.614555836,-0.269970506
0.609443307,-0.410215944,-0.568840444,-0.369759947,0.222862214,-0.70698458,-0.615997016,-0.266557455
0.608164191,-0.411379397,-0.569695234,-0.369257271,0.219953716,-0.707926989,-0.617382288,-0.263247252
0.60685724,-0.41252926,-0.570640206,-0.368664831,0.217218429,-0.708770275,-0.618738592,-0.260045201
0.60542202,-0.413766444,-0.571725249,-0.367956311,0.21450752,-0.709557056,-0.620079398,-0.256937474
0.604046822,-0.41496253,-0.572719395,-0.367322952,0.211894691,-0.71030879,-0.621312201,-0.254034162
0.602628469,-0.416188568,-0.57370615,-0.366725296,0.209461898,-0.710996509,-0.622425675,-0.251389027
0.600996614,-0.417616308,-0.574822247,-0.366031766,0.207086965,-0.711682498,-0.623446941,-0.248871505
0.599317789,-0.419104755,-0.575996757,-0.365236074,0.204743937,-0.712417305,-0.624361455,-0.246403024
0.597661674,-0.420548648,-0.577140033,-0.3644844,0.202520162,-0.713120818,-0.625172198,-0.244139761
0.595923126,-0.422070801,-0.578276932,-0.363768846,0.200396851,-0.713745058,-0.625944257,-0.242081046
0.594126225,-0.42360431,-0.579425454,-0.363097638,0.198341772,-0.714327514,-0.626701593,-0.240087807
0.592341483,-0.425103992,-0.58056134,-0.362445652,0.196349904,-0.714895904,-0.627425253,-0.238135263
0.590656579,-0.426524013,-0.581684887,-0.361725122,0.194466412,-0.715447247,-0.628092766,-0.236257777
0.589022696,-0.427874774,-0.582727015,-0.361116201,0.192624778,-0.715996742,-0.628732145,-0.234393477
0.587424874,-0.429159492,-0.583802402,-0.360456765,0.190800965,-0.716556966,-0.629343152,-0.232526258
0.585703552,-0.43054074,-0.584914982,-0.359806418,0.188955888,-0.717131436,-0.629939973,-0.230638266
0.583949029,-0.431978971,-0.586114824,-0.358980834,0.187061235,-0.717715085,-0.630559027,-0.228667304
0.58220619,-0.433435023,-0.587232113,-0.358229876,0.185216695,-0.718321085,-0.631145477,-0.226638436
0.580489576,-0.434840858,-0.588292837,-0.357570797,0.183445632,-0.718910575,-0.631716073,-0.224611104
0.578741968,-0.436259121,-0.589403152,-0.356846929,0.181696728,-0.719438612,-0.632287741,-0.2227256
0.577057064,-0.437664926,-0.59044981,-0.356123,0.179959223,-0.719920099,-0.632842779,-0.220997512
0.575356722,-0.439080685,-0.591490149,-0.355404377,0.178284839,-0.720408559,-0.633323967,-0.219378635
0.573715568,-0.440407157,-0.592472255,-0.354779899,0.176687032,-0.720894754,-0.633759975,-0.217809588
0.572120607,-0.441677988,-0.593425333,-0.354182333,0.175263777,-0.721374333,-0.634152949,-0.216221347
0.570616364,-0.442875117,-0.594330609,-0.353595823,0.174018949,-0.721861184,-0.634495258,-0.214591891
0.56918627,-0.444002062,-0.59522891,-0.352975816,0.173047155,-0.722395241,-0.634755313,-0.212804198
0.56785208,-0.445041656,-0.595998347,-0.352516562,0.172546953,-0.722925365,-0.634976089,-0.210741818
0.566716015,-0.445926756,-0.596698642,-0.352041543,0.172473311,-0.723408818,-0.635210693,-0.208423376
0.565627217,-0.446733624,-0.597305059,-0.351741165,0.172545627,-0.723769784,-0.635607243,-0.205885395
0.564475715,-0.447577953,-0.59801966,-0.351302832,0.172576666,-0.723950922,-0.636249483,-0.203221768
0.563438118,-0.44838205,-0.598865688,-0.350500971,0.172509328,-0.724007607,-0.637046814,-0.200561821
0.56237036,-0.449245572,-0.599796355,-0.349517435,0.172232062,-0.724063873,-0.637871385,-0.197959244
0.561133802,-0.450262219,-0.600824296,-0.34842962,0.171646312,-0.724190235,-0.638649464,-0.195481569
0.55983007,-0.451406807,-0.601824164,-0.347318351,0.170749471,-0.724460185,-0.639265299,-0.193240657
0.55850786,-0.452625901,-0.602738619,-0.346273392,0.169552714,-0.724901021,-0.639694929,-0.191209003
0.557010233,-0.453994513,-0.603630185,-0.345339626,0.16801925,-0.72551775,-0.639988363,-0.189231485
0.555314422,-0.455487996,-0.604557812,-0.344480306,0.166209444,-0.726268888,-0.640208423,-0.187192842
0.553414643,-0.457116604,-0.605522037,-0.343685865,0.164323911,-0.727033198,-0.640381813,-0.185288101
0.551514208,-0.458834648,-0.606428981,-0.342851132,0.162583664,-0.727774858,-0.640500307,-0.183492988
0.549698055,-0.460432649,-0.607354641,-0.34198606,0.160998538,-0.728440464,-0.640640318,-0.181753322
0.547978044,-0.46190241,-0.608259439,-0.34115538,0.159562081,-0.728976905,-0.640858471,-0.180092409
0.546414793,-0.463218182,-0.609167099,-0.340257674,0.158346981,-0.72938472,-0.64113915,-0.178507075
0.544997096,-0.464384943,-0.610107541,-0.339254826,0.157306954,-0.729679286,-0.641486943,-0.176967293
0.543618441,-0.465462327,-0.611039639,-0.338311285,0.156380653,-0.729918242,-0.641882479,-0.175360605
0.542292655,-0.466480523,-0.611964822,-0.337363005,0.155406862,-0.730131626,-0.642328322,-0.173698187
0.54105556,-0.467453092,-0.612887383,-0.33632645,0.15427129,-0.730348468,-0.642806113,-0.172023281
0.539721787,-0.468503445,-0.613821864,-0.335302413,0.153017506,-0.730603099,-0.643249512,-0.170396507
0.538329482,-0.469569504,-0.614753544,-0.334341109,0.151662856,-0.730889618,-0.643667936,-0.168791205
0.536955059,-0.470650405,-0.615670621,-0.333342493,0.1502323,-0.73118943,-0.644082129,-0.167184293
0.535644233,-0.471730202,-0.616561532,-0.332277298,0.148841694,-0.73149085,-0.644455969,-0.165662304
0.534416914,-0.472750455,-0.617418289,-0.331210047,0.147549689,-0.731827438,-0.644728959,-0.164262772
0.533208728,-0.473725349,-0.618274629,-0.330166042,0.146254152,-0.73221159,-0.644931674,-0.162908182
0.532024086,-0.474696308,-0.619076729,-0.329177767,0.145019755,-0.73260361,-0.645061791,-0.161729947
0.530864179,-0.475598454,-0.619802892,-0.328380853,0.143882558,-0.732988894,-0.645152211,-0.160635412
0.529746234,-0.47649163,-0.620461106,-0.327647418,0.142843693,-0.733369946,-0.645220876,-0.159544513
0.528684974,-0.477371454,-0.621031046,-0.327000529,0.141904101,-0.733689606,-0.645337641,-0.15843755
0.527701378,-0.478152007,-0.621581733,-0.326402009,0.1409958,-0.733918965,-0.645544529,-0.157339036
0.526722014,-0.478921771,-0.622116506,-0.325835943,0.140007094,-0.734107912,-0.645825863,-0.156181782
0.525799632,-0.479626834,-0.622612059,-0.32534197,0.139030233,-0.734264374,-0.646143496,-0.155000806
0.524962842,-0.480253994,-0.623069167,-0.324892551,0.138049096,-0.73441869,-0.646482229,-0.153728738
0.524183035,-0.480859637,-0.623495221,-0.324437827,0.137060791,-0.73458612,-0.646811843,-0.152420834
0.523436904,-0.481477618,-0.623877406,-0.32399112,0.13600035,-0.734775782,-0.647128642,-0.151106715
0.522679806,-0.482108504,-0.624279618,-0.323500156,0.134797543,-0.734994054,-0.647447348,-0.14975141
0.521842301,-0.482831031,-0.62468648,-0.322989106,0.133566916,-0.73524034,-0.647731185,-0.148411617
0.520947158,-0.483623892,-0.625090182,-0.322466195,0.132340401,-0.735496402,-0.648000538,-0.147059381
0.520042241,-0.484416693,-0.625511467,-0.321919501,0.13107045,-0.735737801,-0.648305476,-0.145638794
0.519135356,-0.485164195,-0.626006067,-0.321295828,0.129736662,-0.73595345,-0.648669779,-0.144113407
0.518155038,-0.485928744,-0.626586735,-0.320589602,0.128378987,-0.736112535,-0.649127603,-0.142445832
0.51717329,-0.486715257,-0.62721628,-0.319749802,0.126978576,-0.736240208,-0.649630785,-0.140736341
0.516154349,-0.487508953,-0.62788564,-0.318872213,0.125530094,-0.736384094,-0.650120199,-0.139012516
0.515092015,-0.488306969,-0.628564477,-0.318030357,0.124068268,-0.736555874,-0.650561035,-0.137342274
0.513985872,-0.489131898,-0.629235506,-0.317224324,0.122665204,-0.736757338,-0.650931358,-0.135758385
0.512931108,-0.489941061,-0.629871428,-0.316419959,0.121322855,-0.736986279,-0.651240587,-0.134230137
0.51188916,-0.490716994,-0.630504787,-0.315642715,0.120107077,-0.737215161,-0.651493013,-0.132835135
0.510869026,-0.491488516,-0.631101966,-0.314900458,0.118981116,-0.73742795,-0.651723862,-0.131527767
0.509951293,-0.492193609,-0.631661415,-0.314164311,0.117885835,-0.737609863,-0.651970923,-0.130263284
0.509055793,-0.492866367,-0.632170141,-0.313537717,0.116811633,-0.737732351,-0.65227133,-0.129028365
0.508151114,-0.493522376,-0.632693052,-0.312918007,0.11572963,-0.737835169,-0.652608991,-0.12770167
0.507258654,-0.494141161,-0.633253634,-0.312254936,0.114644505,-0.737904966,-0.653007984,-0.126228586
0.506340086,-0.494767785,-0.633870363,-0.311501384,0.113548867,-0.737974346,-0.653403521,-0.124758266
0.505449295,-0.495394886,-0.63443923,-0.310792327,0.112390086,-0.738049269,-0.653793514,-0.12331178
0.504630923,-0.495952725,-0.63496846,-0.310151428,0.111188523,-0.738147914,-0.654147983,-0.121923804
0.503757775,-0.496543437,-0.635527849,-0.309479058,0.109929733,-0.738259792,-0.654488266,-0.120553635
